,ID,dems,reps,
5895,"916010508162969600	",7,0,7
5896,"16963220	",7,0,7
5899,"3071892399	",7,0,7
5900,"26848264	",7,0,7
5901,"835192701322579968	",7,0,7
5902,"153993724	",7,0,7
5903,"55361228	",7,0,7
5905,"1623921086	",7,0,7
5906,"939254709776408577	",7,0,7
5907,"1074794512659161090	",7,0,7
5909,"1103102087976624128	",7,0,7
5910,"1332091444136456198	",7,0,7
5911,"1324541021993246720	",7,0,7
5912,"1329126313551163392	",7,0,7
5914,"959478966380773376	",7,0,7
5915,"1236477515205685248	",7,0,7
5916,"1302271589547991041	",7,0,7
5917,"4041061163	",7,0,7
5918,"903407222423728131	",7,0,7
5919,"1297571512027930625	",7,0,7
5920,"807660222	",7,0,7
5921,"4240550833	",7,0,7
5922,"52822046	",7,0,7
5924,"14390813	",7,0,7
5926,"3267574231	",7,0,7
5927,"34826806	",7,0,7
5929,"568647946	",7,0,7
5930,"2580980496	",7,0,7
5932,"823266026489950208	",7,0,7
5935,"1311252206	",7,0,7
5936,"2240230093	",7,0,7
5938,"2808650785	",7,0,7
5939,"29643326	",7,0,7
5941,"40353391	",7,0,7
5942,"24220534	",7,0,7
5943,"1223655894673608705	",7,0,7
5946,"866806829501763588	",7,0,7
5947,"257021508	",7,0,7
5948,"142841855	",7,0,7
5949,"3485160723	",7,0,7
5950,"3078895171	",7,0,7
5952,"502281766	",7,0,7
5953,"160442005	",7,0,7
5956,"23137497	",7,0,7
5958,"3321090598	",7,0,7
5959,"754379686759792640	",7,0,7
5960,"1898139175	",7,0,7
5961,"1200068719076167683	",7,0,7
5962,"737689263433605120	",7,0,7
5963,"137686741	",7,0,7
5964,"1198319539479601154	",7,0,7
5965,"861367364646055936	",7,0,7
5966,"12249302	",7,0,7
5967,"2422574019	",7,0,7
5968,"1183455915678339072	",7,0,7
5969,"52639286	",7,0,7
5971,"330153118	",7,0,7
5973,"4039599740	",7,0,7
5976,"1165024871627350016	",7,0,7
5977,"3302024118	",7,0,7
5978,"741679165343072256	",7,0,7
5979,"21977359	",7,0,7
5983,"2777401245	",7,0,7
5985,"722025409320067072	",7,0,7
5986,"30537797	",7,0,7
5990,"915968279084240897	",7,0,7
5991,"443770108	",7,0,7
5992,"125121193	",7,0,7
5995,"959557169908715521	",7,0,7
5996,"1028398139986722816	",7,0,7
5997,"1135016245080854528	",7,0,7
5998,"555483274	",7,0,7
6001,"21966677	",7,0,7
6002,"999862048384106496	",7,0,7
6003,"28186590	",7,0,7
6004,"915837860	",7,0,7
6005,"1355043193	",7,0,7
6006,"24322906	",7,0,7
6007,"958523863	",7,0,7
6008,"199526491	",7,0,7
6009,"123763345	",7,0,7
6011,"1206272982	",7,0,7
6013,"33561029	",7,0,7
6014,"266858230	",7,0,7
6015,"31203276	",7,0,7
6016,"932942388	",7,0,7
6017,"347982178	",7,0,7
6020,"80861548	",7,0,7
6021,"725111000974893058	",7,0,7
6022,"992334290	",7,0,7
6024,"18336208	",7,0,7
6028,"168336681	",7,0,7
6029,"1033109206298230785	",7,0,7
6030,"393142907	",7,0,7
6032,"1102683812734140423	",7,0,7
6033,"1080539438508400642	",7,0,7
6034,"56403069	",7,0,7
6035,"330789343	",7,0,7
6036,"171250138	",7,0,7
6037,"3279055795	",7,0,7
6038,"221367712	",7,0,7
6039,"786340834740432896	",7,0,7
6040,"802192403973029892	",7,0,7
6041,"214586617	",7,0,7
6042,"248587760	",7,0,7
6044,"925891449253711874	",7,0,7
6046,"1682940577	",7,0,7
6047,"251968362	",7,0,7
6048,"1053354641906315264	",7,0,7
6049,"16201388	",7,0,7
6050,"964575504	",7,0,7
6051,"3395638948	",7,0,7
6052,"12583742	",7,0,7
6053,"1063706623	",7,0,7
6055,"17846068	",7,0,7
6057,"758050879354175488	",7,0,7
6058,"1002220459	",7,0,7
6059,"824216698551209984	",7,0,7
6061,"150058584	",7,0,7
6064,"1081342999337017350	",7,0,7
6065,"2182292022	",7,0,7
6066,"19360844	",7,0,7
6067,"22717387	",7,0,7
6069,"4064368461	",7,0,7
6070,"799294876747583488	",7,0,7
6072,"256070906	",7,0,7
6073,"4751511019	",7,0,7
6075,"3273997009	",7,0,7
6081,"1046214129177034752	",7,0,7
6082,"26390376	",7,0,7
6085,"125286091	",7,0,7
6087,"368007369	",7,0,7
6088,"1280817426	",7,0,7
6089,"954829497425170434	",7,0,7
6090,"19264180	",7,0,7
6091,"920642810788925440	",7,0,7
6092,"959866840766926849	",7,0,7
6093,"888143550638170112	",7,0,7
6095,"45917679	",7,0,7
6096,"994390154	",7,0,7
6097,"17259355	",7,0,7
6099,"1019702153617715200	",7,0,7
6101,"16445528	",7,0,7
6102,"595162282	",7,0,7
6103,"924073501	",7,0,7
6104,"2490452737	",7,0,7
6105,"840590870487285760	",7,0,7
6107,"712359176362713088	",7,0,7
6109,"1315355821	",7,0,7
6110,"785209740	",7,0,7
6111,"98456258	",7,0,7
6112,"15755364	",7,0,7
6113,"871904276	",7,0,7
6117,"889343828536307712	",7,0,7
6119,"887617583138181120	",7,0,7
6120,"239943074	",7,0,7
6121,"21607069	",7,0,7
6122,"3741095296	",7,0,7
6123,"362165585	",7,0,7
6124,"383326698	",7,0,7
6126,"48998521	",7,0,7
6128,"824518011801346049	",7,0,7
6130,"882835639225462784	",7,0,7
6131,"290638415	",7,0,7
6133,"27155549	",7,0,7
6134,"2940006588	",7,0,7
6135,"432215263	",7,0,7
6136,"18257349	",7,0,7
6138,"780872387705262080	",7,0,7
6139,"44652413	",7,0,7
6140,"6451342	",7,0,7
6141,"123912980	",7,0,7
6142,"897843549667868672	",7,0,7
6143,"56083899	",7,0,7
6145,"31859692	",7,0,7
6147,"170079893	",7,0,7
6150,"2789013780	",7,0,7
6151,"912106537899954177	",7,0,7
6152,"703225155	",7,0,7
6153,"2310999614	",7,0,7
6154,"16471280	",7,0,7
6156,"2848827261	",7,0,7
6157,"404125198	",7,0,7
6158,"47990554	",7,0,7
6159,"827625100581023744	",7,0,7
6160,"22849397	",7,0,7
6161,"253219325	",7,0,7
6162,"882215090413592576	",7,0,7
6163,"927622184125657088	",7,0,7
6164,"807824	",7,0,7
6166,"84989394	",7,0,7
6169,"2253654474	",7,0,7
6170,"3291549182	",7,0,7
6171,"751826582742953984	",7,0,7
6173,"390350041	",7,0,7
6174,"48192262	",7,0,7
6176,"4448008454	",7,0,7
6177,"615576068	",7,0,7
6179,"818462171189411841	",7,0,7
6180,"1112486646	",7,0,7
6181,"2376432860	",7,0,7
6182,"111133911	",7,0,7
6184,"25855670	",7,0,7
6185,"911400588	",7,0,7
6187,"22583220	",7,0,7
6188,"3093559049	",7,0,7
6189,"534871385	",7,0,7
6190,"35488956	",7,0,7
6192,"801678893455474689	",7,0,7
6193,"80612021	",7,0,7
6194,"173426122	",7,0,7
6196,"824792161614852096	",7,0,7
6197,"736773706291240960	",7,0,7
6198,"4551566374	",7,0,7
6200,"815280375073214464	",7,0,7
6201,"721897399958933504	",7,0,7
6203,"3821671889	",7,0,7
6204,"19772316	",7,0,7
6206,"396007310	",7,0,7
